ID_REF	NC00007271	NC00007303	NC00007323	NC00007337	NC00007413	NC00007462	NC00007472	NC00007521	NC00007536	NC00007563	NC00007600	NC00007635	NC00007713	NC00007721	NC00007273	NC00007275	NC00007301	NC00007305	NC00007307	NC00007311	NC00007313	NC00007315	NC00007317	NC00007321	NC00007335	NC00007341	NC00007343	NC00007345	NC00007347	NC00007353	NC00007357	NC00007365	NC00007367	NC00007371	NC00007373	NC00007401	NC00007403	NC00007405	NC00007407	NC00007411	NC00007417	NC00007421	NC00007445	NC00007456	NC00007463	NC00007467	NC00007477	NC00007507	NC00007511	NC00007517	NC00007525	NC00007531	NC00007532	NC00007534	NC00007541	NC00007543	NC00007545	NC00007553	NC00007554	NC00007561	NC00007570	NC00007605	NC00007613	NC00007615	NC00007643	NC00007647	NC00007663	NC00007673	NC00007675	NC00007717	NC00007737	NC00007277	NC00007327	NC00007331	NC00007333	NC00007351	NC00007355	NC00007362	NC00007363	NC00007375	NC00007377	NC00007423	NC00007425	NC00007427	NC00007431	NC00007436	NC00007441	NC00007450	NC00007451	NC00007453	NC00007460	NC00007465	NC00007473	NC00007475	NC00007501	NC00007503	NC00007505	NC00007512	NC00007526	NC00007547	NC00007551	NC00007564	NC00007575	NC00007603	NC00007607	NC00007611	NC00007617	NC00007621	NC00007623	NC00007625	NC00007627	NC00007631	NC00007633	NC00007637	NC00007641	NC00007645	NC00007651	NC00007653	NC00007655	NC00007657	NC00007661	NC00007665	NC00007667	NC00007671	NC00007677	NC00007701	NC00007705	NC00007707	NC00007715	NC00007723	NC00007725	NC00007727	NC00007731	NC00007733	NC00007735	NC00007741
hsa-miR-34c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-34c-5p	583	90	1191	0	4275.5	2	0	466	0	0	0	410	1002	1	887.5	0	0	0	0	4	0	0	198	0	0	0	764	0	1157	328	252	0	351	0	0	529	716	0	0	312	0	521	0	438	0	249	0	0	0	0	0	0	0	0	424	130	0	0	109	455	0	508	0	86	460	0	129	1	845	269	156	382	0	307	393	0	0	0	278	190	327	0	0	0	0	849	0	0	0	160	83	0	874	0	0	0	0	0	173	172	0	0	0	0	0	0	29	264	0	231	0	0	178	0	1157	848	0	0	1	568	428	0	104	363	0	572	448	0	492	46	0	486	0	0	0	0
hsa-miR-3605-3p	414	317	432	0	464	0	0	0	0	0	0	156	1036	597	1	0	0	0	0	0	87	0	0	0	0	0	361	122	294	173	0	0	0	100	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	1	0	0	62	106	0	200	0	0	178	0	172	63	0	0	0	0	0	0	122	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	365	0	54	163	0	0	0	0	24	47	0	0	0	0	0	0	0	359	184	0	0	0	190	0	0	0	175	0	0	102	15	92	23	0	0	0	0	0	0
hsa-miR-3605-5p	231	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0
hsa-miR-3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0
hsa-miR-361-3p	277	0	0	0	1	0	0	0	0	0	1	1	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	78	0	0	0	0	0	0	0	0	0	484	0	0	0	774	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	753	0	0	111	552	167	1	0	142	0	0	0	0	0	0	0
hsa-miR-361-5p	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	99	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1242	0	0	0	0	0	2	0	0	0	0	0	48	0	0	0	696	0	0	0	0	0	0	0	0	0	0	0	0	1667	0	0	0	0	0	0	0	0	159	0	265	224	429	0	0	0	0	0	0	0	0	0	0	0	4727	2486	0	0	0	0	666	0	0	20	429	1240	244	0	0	0	0	0	1	0	1	0
hsa-miR-3613-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3613-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	110	1	0	0	0	0	131	0	0	0	49	37	0	0	0	0	0	0	0	0	0	0
hsa-miR-3615	0	130	0	0	0	0	84	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	656	0	0	0	39	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-362-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0
hsa-miR-3620-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3620-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-363-3p	120	0	1	0	615	0	0	0	0	0	0	1	0	0	1	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	208	0	0	0	2	0	0	83	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	170	1	1	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	178	0	659	99	0	0	0	0	0	0	0	0	0	0	1196	469	0	0	0	0	0	0	166	1	0	460	0	0	0	0	0	0	2	0	0	0
hsa-miR-3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-365a-3p	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.5	0	0	0	0	0	0	0	0	0	0	0	0	112.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	144.5	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	154.5	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	84	0	0
hsa-miR-365b-3p	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.5	0	0	0	0	0	0	0	0	0	0	0	0	112.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	144.5	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	154.5	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	84	0	0
hsa-miR-3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3679-5p	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3681-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3688-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-5p	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	367	378	0	0	0	0	0	0	0	218	157	299	0	0	0	0	0	0	0	0	0	0
hsa-miR-3691-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-370-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	159	0	0	0	0	120	0	0	0	130	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-370-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-374a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	2411	0	0	0	0	0	0	372	0	0	0	66	0	0	0	0	0	0	0	0	0	0	233	471	0	0	0	0	0	0	0	0	0	0	1225	0	740	0	0	0	0	0	0	0	0	0	0	0	2394	1591	0	0	0	0	331	0	0	321	1552	777	1	0	0	0	0	0	237	0	0	0
hsa-miR-374a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	977.5	426	0	0	0	0	229	0	0	0	348	848	0	0	0	0	0	0	0	0	0	0
hsa-miR-374b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	383	0	0	0
hsa-miR-374b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	1218.5	701	0	0	0	0	737	0	0	0	301	1620	237	0	0	0	0	0	529	0	0	0
hsa-miR-374c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-375	1281	568	0	0	928	2	0	289	72	0	0	1	1359	225	1215	245	0	0	541	1	146	195	121	174	0	0	293	83	2533	266	0	436	162	124	0	626	1165	205	0	249	343	124	0	516	0	421	0	531	0	0	206	307	0	0	0	0	0	0	104	783	903	887	0	3	0	47	1268	2	604	140	154	836	457	1800	419	0	0	0	3	139	96	0	117	785	0	520	0	0	0	141	549	91	404	868	0	0	925	0	378	133	116	227	226	106	263	1	0	318	0	156	0	0	0	0	546	205	0	254	0	200	127	0	0	29	0	130	0	80	146	47	0	0	0	459	488	227
hsa-miR-376a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	138	0	146	0	0	0	0	0	0	0	0	0	0
hsa-miR-376c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-377-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	620	0	0	0	0	182	0	0	1	0	230	1	0	0	0	0	0	0	0	0	0
hsa-miR-378a-3p	1766.5	1523.33333333333	1675	0	3637.16666666667	940.25	0	4	13.8333333333333	0	0	838.5	2833.5	317.5	2955.75	699.25	416	1076	934.5	2216.5	0	0	274	1	3115.5	0	1090	0	2863.5	1027	231	0	1152.25	0	318.5	1186.25	3077.83333333333	743	237.75	231	0	893	0	3	0	560	0	0	0	0	1	847.5	0	2	511.75	0	0	172	424.5	628.5	3897.5	1065.25	281	352	712.5	108	5801.16666666667	7	5	192.5	310	802.5	1294.75	2384	945.5	219	323.5	0	4	0	0	0	0	783	0	0	0	0	0	6871.75	0	490.5	839	206	726	0	222.5	1012	367	440.25	3352.75	482	1773	880.5	0	155	5	0	0	371.75	0	0	140	0	21969.5	7648.91666666667	181.5	0	90	0	2501	0	0	1383	2941.5	9770.25	1049	212	1239	87	429	0	1672.5	681.5	936.5	0
hsa-miR-378b	0	0.5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0
hsa-miR-378c	0	63.8333333333333	2	0	2.16666666666667	0.25	0	0	13.8333333333333	0	0	0	0.5	0	0.75	0.25	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.25	2.33333333333333	0.5	0.25	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	130.166666666667	0	0	0	0	0	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0.5	0.5	0	0	0	0.5	0	0	0.75	0.25	0	0	0	0	0	0	0	0	0.25	0	0	0	0	1.25	23.6666666666667	0	0	0	0	0.5	0	0	0.5	0	1.5	0	0	0.5	0	0	0	0	0	0	0
hsa-miR-378d	0	0.25	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0.375	0.125	0.5	0.5	0	0.5	0	0	0	0	0.25	0	0.5	0	0.25	0	0	0	0.25	0	0	0.125	0	0.25	0.125	0	0	0.75	0	0	0	0.25	0	0	0	0	0	0	0	0	0.125	0	0	0.25	0	0.25	0	0.625	1	0	0	0	0.25	0	0	0	0	0	6.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0.25	0	0	0	0.25	0	0.25	0.375	0.125	0	81	0.5	0	0	0	0	0	0.625	0	0	0	0	1.875	23.8333333333333	0	0	0	0	0	0	0	0.25	0	1.625	0	0	0.25	0	0	0	0	0.25	0.25	0
hsa-miR-378f	0	0	12	0	9.16666666666667	2	0	0	0	0	0	2.5	8	0	8	0	0	0	1	0	0	0	0	0	0	0	3	0	4.5	0	0	0	1	0	0	2	2.33333333333333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.5	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0.5	0	1.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0.5	0	0
hsa-miR-378g	0	0	1	0	9	0	0	0	0	0	0	0	3	0	0.75	0.25	0	0	0.5	0	0	0	0	0	0.5	0	0	0	6	0	0	0	0	0	0	0.25	0	1	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.25	0.25	0	0	0	0	0	0	0	0	0.25	0	0	0	0	1.75	0	0	0	0	0	0	0	0	0	0.5	0.25	0	0	0	0	0	0	0	0	0.5	0
hsa-miR-378h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378i	1.5	0	43	0	0.5	0	0	0	0.333333333333333	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	80.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	203	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0
